POSTAL_CODE,lat,lon,temp_change,precip_change,humidity_change,wind_change
3174,-37.9641212,145.1762197,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3175,-38.0191689,145.2148736,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3177,-37.9957951,145.2424941,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3178,-37.9210442,145.2424941,+10% to +25%,> -50% Change,flat to -10%,flat to -10%
3179,-37.9042587,145.220397,+10% to +25%,> -50% Change,flat to -10%,flat to -10%
3180,-37.8887649,145.250782,+10% to +25%,> -50% Change,flat to -10%,flat to -10%
3181,-37.8544481,144.996985,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3182,-37.8595773,144.9777054,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3183,-37.8670566,144.9997396,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3184,-37.878722,144.9859676,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3185,-37.8862009,145.0080039,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3186,-37.9044002,144.9997396,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3187,-37.9179439,145.0190242,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3188,-37.93940310000001,145.0135139,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3189,-37.940356800000004,145.0576067,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3190,-37.9487497,145.0410692,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3191,-37.9533967,145.0135139,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3192,-37.964155,145.0658766,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3193,-37.980927200000004,145.0328017,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3194,-37.9786189,145.0741474,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3195,-38.0005492,145.1044805,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3196,-38.048116,145.1210303,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3197,-38.0742262,145.1431018,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3198,-38.1021858,145.1431018,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3199,-38.1645944,145.1486206,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3200,-38.1250223,145.162419,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3201,-38.0975353,145.1706992,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3202,-37.9529597,145.0879338,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3204,-37.9193526,145.0438252,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3205,-37.8338889,144.963937,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3206,-37.8460268,144.9584302,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3207,-37.8315264,144.9226452,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3211,-37.9368044,144.4561033,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3212,-38.0110859,144.4561033,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3213,-37.9873525,144.2811537,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3214,-38.0788809,144.3576473,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3215,-38.1083132,144.3357845,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3216,-38.1747227,144.3139277,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3217,-38.2617284,144.3248554,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3218,-38.1180538,144.2047333,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3219,-38.176358,144.3849841,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3220,-38.155681,144.3521811,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3221,-38.1636337,144.1501922,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3222,-38.2049453,144.5875645,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3223,-38.1610488,144.67532310000001,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3224,-38.1833957,144.4451578,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3225,-38.2407088,144.6643482,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3226,-38.2573292,144.5382417,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3227,-38.2498059,144.4232713,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3228,-38.3419249,144.2374759,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3230,-38.3850062,144.1501922,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3231,-38.451657,144.0521131,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3232,-38.528668,143.9324048,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3233,-38.7494709,143.6285244,+10% to +25%,> -50% Change,flat to +10%,flat to -10%
3234,-38.6077436,143.8454596,flat to +10%,> -50% Change,flat to +10%,flat to -10%
3235,-38.455233,143.9324048,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3236,-38.5115754,143.7043819,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3237,-38.6505708,143.4554195,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3238,-38.7443167,143.4122052,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3239,-38.5619202,143.4122052,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3240,-38.2482932,144.1283863,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3241,-38.260588,143.9541563,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3242,-38.3300725,143.8128803,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3243,-38.4455968,143.8020236,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3249,-38.36853,143.4338092,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3250,-38.3313559,143.5852111,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3251,-38.1418099,143.6718623,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3254,-38.2962142,143.5256956,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3260,-38.1491105,143.1319209,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3264,-38.2273268,142.8955875,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3265,-38.2633053,142.7455935,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3266,-38.3948462,143.1534436,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3267,-38.467729,143.0781416,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3268,-38.4984954,142.9385002,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3269,-38.6344019,143.1104044,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3270,-38.5949819,142.8793838,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3271,-37.9185598,143.0029169,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3272,-38.002399,142.8312661,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3273,-37.9654484,142.6814062,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3274,-37.9386771,142.5105224,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3275,-38.2901504,142.4625357,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3276,-38.0951382,142.4891909,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3277,-38.4034955,142.6814062,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3278,-38.2755738,142.6065939,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3279,-38.1923617,142.6279608,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3280,-38.3603292,142.4678659,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3281,-38.2466034,142.5532048,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3282,-38.2971689,142.3719834,flat to +10%,> -50% Change,flat to -10%,flat to -10%
3283,-38.2179522,142.2337184,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3284,-38.3689713,142.2007574,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3285,-38.2498873,141.9822579,flat to +10%,> -50% Change,flat to +10%,flat to +10%
3286,-38.0490245,141.9791849,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3287,-38.0416972,142.2974988,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3289,-37.8854097,142.318772,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3292,-38.0625136,141.1198886,flat to +10%,> -50% Change,flat to +10%,flat to +10%
3293,-37.76097420000001,142.5745556,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3294,-37.6658132,142.318772,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3300,-37.783845,142.0003599,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3301,-37.7255033,141.8945505,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3302,-37.8391588,141.8100218,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3303,-37.96030820000001,141.5570726,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3304,-37.9678788,141.3889736,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3305,-38.290126,141.4706543,flat to +10%,> -50% Change,flat to +10%,flat to +10%
3309,-37.7888212,141.5360368,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3310,-37.7117283,141.5318089,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3311,-37.5824909,141.2841298,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3312,-37.382002,141.095836,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3314,-37.4235761,142.0639245,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3315,-37.4420537,141.7255991,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3317,-37.1477475,141.5781151,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3318,-37.0613621,141.3050851,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3319,-36.8910613,141.0540674,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3321,-38.1130535,143.9541563,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3322,-38.0526438,143.6285244,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3323,-38.0061194,143.4986586,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3324,-37.8964298,143.3474304,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3325,-37.9076784,143.1749726,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3328,-38.022066,144.0630048,flat to +10%,> -50% Change,flat to -10%,flat to +10%
3329,-37.9976266,143.88892,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3330,-37.9359743,143.7152249,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3331,-37.9939081,144.1938221,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3332,-37.9633341,144.1065864,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3333,-37.8585983,144.0194472,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3334,-37.7625944,144.0630048,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3335,-37.7143753,144.67532310000001,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3337,-37.6095412,144.5875645,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3338,-37.7810237,144.5437205,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3340,-37.7356162,144.4123303,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3341,-37.5934691,144.3248554,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3342,-37.6114047,144.215646,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3345,-37.5678296,144.1174856,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3350,-37.5691087,143.8563224,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3351,-37.6978029,143.0029169,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3352,-37.7122033,143.8671868,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3355,-37.5089149,143.7911684,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3356,-37.5881949,143.8183092,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3357,-37.6521937,143.8943543,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3360,-37.7370214,143.5202874,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3361,-37.7488709,143.3474304,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3363,-37.409312,143.8780526,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3364,-37.3708363,143.9541563,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3370,-37.261355,143.8020236,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3371,-37.2153546,143.6718623,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3373,-37.4528631,143.3474304,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3374,-37.1596728,142.8955875,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3375,-37.390738,143.1749726,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3377,-37.2971613,142.9170407,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3378,-37.50267520000001,143.0244018,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3379,-37.5195066,142.6172766,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3380,-37.05177690000001,142.7777088,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3381,-37.1716807,142.5745556,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3384,-36.9882754,143.0888943,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3385,-36.9066682,142.6600232,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3387,-36.8204775,142.8312661,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3388,-36.6090828,142.6600232,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3390,-36.6209737,142.4891909,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3391,-36.0562538,142.4252353,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3392,-36.4286658,142.5745556,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3393,-36.2167744,142.4039296,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3395,-35.9172982,142.4039296,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3396,-35.7360202,142.318772,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3400,-36.7204107,142.1806128,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3401,-36.9503512,142.2762322,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3407,-37.2543103,141.8100218,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3409,-36.8127092,141.8100218,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3412,-36.6744115,141.4939853,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3413,-36.7355842,141.2213044,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3414,-36.314886,142.0639245,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3415,-36.3811882,141.3784817,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3418,-36.25207760000001,141.5991643,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3419,-36.3672353,141.2213044,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3420,-36.0603124,141.095836,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3423,-36.134382,141.9791849,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3424,-35.8357024,141.9791849,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3427,-37.6153848,144.6862995,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3428,-37.6342319,144.7961441,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3429,-37.5424727,144.7192376,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3430,-37.497542,144.8071366,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3431,-37.4525468,144.67532310000001,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3432,-37.439438,144.7741635,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3433,-37.399104,144.7796581,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3434,-37.3550485,144.7192376,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3435,-37.2423687,144.7192376,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3437,-37.5197014,144.5437205,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3438,-37.4618532,144.620463,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3440,-37.4205517,144.5546793,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3441,-37.3981393,144.5985292,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3442,-37.33247739999999,144.5437205,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3444,-37.1335012,144.5656396,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3446,-37.1840298,144.3576473,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3447,-37.1465105,144.3576473,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3448,-37.0470063,144.3685809,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3450,-37.0636472,144.2265602,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3451,-37.0991896,144.1938221,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3453,-36.9265571,144.2374759,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3458,-37.459275,144.3685809,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3460,-37.3405241,144.1610974,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3461,-37.286475,144.1938221,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3462,-37.0911657,144.0630048,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3463,-36.9483008,143.9759139,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3464,-37.0150311,143.8454596,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3465,-37.0550295,143.6935405,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3467,-37.0638618,143.4554195,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3468,-37.1974706,143.4122052,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3469,-37.1727781,143.2395973,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
3472,-36.8747643,143.6068646,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3475,-36.6942531,143.5202874,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3477,-36.7208653,143.1749726,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3478,-37.0021242,143.2827118,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3480,-36.3286415,142.9170407,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3482,-36.1476587,142.8312661,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3483,-35.9221523,142.8312661,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3485,-35.6652195,142.7455935,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3487,-35.55460220000001,142.5959129,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3488,-35.4327537,142.4678659,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3489,-35.3151716,142.4039296,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3490,-35.3571245,141.5991643,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
3491,-35.394936,142.1063337,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3494,-34.540636,142.1487691,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
3496,-34.3907124,141.4309582,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
3498,-34.2495272,142.159382,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
3500,-34.2151229,142.1169401,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
3501,-34.678204,142.318772,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
3505,-34.189156,141.8100218,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
3506,-35.1766811,141.3679914,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
3507,-35.115573,142.0639245,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
3509,-35.1414078,141.7255991,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
3512,-35.16736059999999,141.095836,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
3515,-36.8284445,144.0630048,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3516,-36.6251143,144.0194472,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3517,-36.515547,143.8671868,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3518,-36.424265,143.6068646,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3520,-36.3588489,143.7694626,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3521,-37.0989702,144.851121,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3522,-37.0314398,144.7631754,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3523,-36.8919051,144.7412036,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3525,-36.2125211,143.4338092,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3527,-36.0005012,143.2611514,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3529,-35.845391,143.1965079,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3530,-35.7166782,143.1534436,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3531,-35.6512854,142.9170407,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3533,-35.3404178,142.7884171,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
3537,-36.0772722,143.6935405,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
